,product_id,product_type,product_name,size,colour,price,quantity_available_product,description,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,sales_id,price_per_unit,quantity_product_sales,total_price,min_discount_per_product,profit_per_product,profit_per_product (dollar),total_profit (dollars)
4156,604,Jacket,Cardigan,XL,orange,118,75,"A orange coloured, XL sized, Cardigan Jacket",292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,2021-5-9,2021-06-05,4156,112,3,336,5.08%,0.0%,0,0
4157,736,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,2021-5-9,2021-06-05,4157,109,2,218,0.0%,6.86%,7,14
4158,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",292,Aldin Moline,Male,25,7210 Farrell HillApt. 735,6426,West Aidenview,Victoria,Australia,827,27202,2021-5-9,2021-06-05,4158,106,1,106,4.5%,0.0%,0,0
4159,626,Jacket,Cardigan,S,violet,118,49,"A violet coloured, S sized, Cardigan Jacket",601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-1-9,2021-01-27,4159,112,2,224,5.08%,0.0%,0,0
4160,56,Shirt,Dress,S,blue,119,46,"A blue coloured, S sized, Dress Shirt",601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-1-9,2021-01-27,4160,104,2,208,12.61%,0.0%,0,0
4161,39,Shirt,Dress,XL,red,119,47,"A red coloured, XL sized, Dress Shirt",601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-1-9,2021-01-27,4161,104,3,312,12.61%,0.0%,0,0
4162,1114,Trousers,Cropped,XL,indigo,99,58,"A indigo coloured, XL sized, Cropped Trousers",601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-1-9,2021-01-27,4162,115,1,115,0.0%,16.16%,16,16
4163,1193,Trousers,Pleated,L,red,90,70,"A red coloured, L sized, Pleated Trousers",951,Cy Sabbins,Male,66,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,829,22744,2021-4-6,2021-04-28,4163,105,3,315,0.0%,16.67%,15,45
4164,294,Shirt,Cuban Collar,XL,yellow,93,76,"A yellow coloured, XL sized, Cuban Collar Shirt",951,Cy Sabbins,Male,66,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,829,22744,2021-4-6,2021-04-28,4164,105,2,210,0.0%,12.9%,12,24
4165,592,Jacket,Bomber,M,violet,90,45,"A violet coloured, M sized, Bomber Jacket",951,Cy Sabbins,Male,66,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,829,22744,2021-4-6,2021-04-28,4165,100,2,200,0.0%,11.11%,10,20
4166,1104,Trousers,Cropped,XL,green,99,49,"A green coloured, XL sized, Cropped Trousers",951,Cy Sabbins,Male,66,62 Jonathan CrestSuite 012,8840,New Mollystad,Tasmania,Australia,829,22744,2021-4-6,2021-04-28,4166,115,1,115,0.0%,16.16%,16,16
4167,804,Jacket,Pullover,XL,violet,114,69,"A violet coloured, XL sized, Pullover Jacket",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,830,36830,2021-3-22,2021-03-23,4167,91,2,182,20.18%,0.0%,0,0
4168,1006,Trousers,Wool,S,indigo,111,45,"A indigo coloured, S sized, Wool Trousers",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,830,36830,2021-3-22,2021-03-23,4168,106,1,106,4.5%,0.0%,0,0
4169,328,Shirt,Mandarin Collar,L,yellow,108,78,"A yellow coloured, L sized, Mandarin Collar Shirt",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,830,36830,2021-3-22,2021-03-23,4169,109,2,218,0.0%,0.93%,1,2
4170,898,Trousers,Cords,L,blue,113,77,"A blue coloured, L sized, Cords Trousers",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,830,36830,2021-3-22,2021-03-23,4170,94,3,282,16.81%,0.0%,0,0
4171,238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,830,36830,2021-3-22,2021-03-23,4171,106,3,318,0.0%,0.95%,1,3
4172,533,Jacket,Leather,L,orange,113,78,"A orange coloured, L sized, Leather Jacket",338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-8-4,2021-08-20,4172,98,1,98,13.27%,0.0%,0,0
4173,653,Jacket,Coach,L,blue,115,80,"A blue coloured, L sized, Coach Jacket",338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-8-4,2021-08-20,4173,93,2,186,19.13%,0.0%,0,0
4174,574,Jacket,Bomber,XL,yellow,90,50,"A yellow coloured, XL sized, Bomber Jacket",338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-8-4,2021-08-20,4174,100,3,300,0.0%,11.11%,10,30
4175,351,Shirt,Henley,S,red,92,60,"A red coloured, S sized, Henley Shirt",338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-8-4,2021-08-20,4175,94,2,188,0.0%,2.17%,2,4
4176,40,Shirt,Dress,XS,orange,119,58,"A orange coloured, XS sized, Dress Shirt",338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-8-4,2021-08-20,4176,104,2,208,12.61%,0.0%,0,0
4177,258,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt",627,Codie Everly,Genderfluid,51,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,832,52583,2021-9-6,2021-09-27,4177,95,1,95,18.8%,0.0%,0,0
4178,793,Jacket,Pullover,L,blue,114,66,"A blue coloured, L sized, Pullover Jacket",317,Gates Torrance,Male,48,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,833,12955,2021-3-3,2021-03-20,4178,91,2,182,20.18%,0.0%,0,0
4179,120,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt",317,Gates Torrance,Male,48,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,833,12955,2021-3-3,2021-03-20,4179,92,2,184,20.0%,0.0%,0,0
4180,824,Jacket,Shearling,XL,green,95,51,"A green coloured, XL sized, Shearling Jacket",317,Gates Torrance,Male,48,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,833,12955,2021-3-3,2021-03-20,4180,117,2,234,0.0%,23.16%,22,44
4181,1253,Trousers,Tracksuit Bottoms,L,indigo,91,50,"A indigo coloured, L sized, Tracksuit Bottoms Trousers",317,Gates Torrance,Male,48,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,833,12955,2021-3-3,2021-03-20,4181,112,1,112,0.0%,23.08%,21,21
4182,241,Shirt,Chambray,S,violet,105,52,"A violet coloured, S sized, Chambray Shirt",317,Gates Torrance,Male,48,26 Willow CourtApt. 822,9997,Miafort,Australian Capital Territory,Australia,833,12955,2021-3-3,2021-03-20,4182,106,3,318,0.0%,0.95%,1,3
4183,506,Jacket,Windbreaker,S,green,109,65,"A green coloured, S sized, Windbreaker Jacket",139,Vida Matchitt,Male,73,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,834,27691,2021-2-23,2021-03-08,4183,102,2,204,6.42%,0.0%,0,0
4184,730,Jacket,Trench Coat,XS,violet,112,64,"A violet coloured, XS sized, Trench Coat Jacket",139,Vida Matchitt,Male,73,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,834,27691,2021-2-23,2021-03-08,4184,119,1,119,0.0%,6.25%,7,7
4185,240,Shirt,Chambray,XS,violet,105,47,"A violet coloured, XS sized, Chambray Shirt",139,Vida Matchitt,Male,73,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,834,27691,2021-2-23,2021-03-08,4185,106,3,318,0.0%,0.95%,1,3
4186,891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers",139,Vida Matchitt,Male,73,69 Aiden ParkwaySuite 721,8569,Hudsonberg,Australian Capital Territory,Australia,834,27691,2021-2-23,2021-03-08,4186,94,3,282,16.81%,0.0%,0,0
4187,1031,Trousers,Relaxed Leg,S,green,95,51,"A green coloured, S sized, Relaxed Leg Trousers",106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-1-2,2021-01-07,4187,90,1,90,5.26%,0.0%,0,0
4188,52,Shirt,Dress,M,green,119,65,"A green coloured, M sized, Dress Shirt",106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-1-2,2021-01-07,4188,104,2,208,12.61%,0.0%,0,0
4189,279,Shirt,Polo,XL,violet,117,79,"A violet coloured, XL sized, Polo Shirt",106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-1-2,2021-01-07,4189,95,3,285,18.8%,0.0%,0,0
4190,922,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers",106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-1-2,2021-01-07,4190,96,2,192,7.69%,0.0%,0,0
4191,379,Shirt,Henley,XL,indigo,92,52,"A indigo coloured, XL sized, Henley Shirt",106,Rachel Colebrook,Genderqueer,38,6553 Gibson AvenueSuite 245,7712,Stokestown,Australian Capital Territory,Australia,835,34923,2021-1-2,2021-01-07,4191,94,3,282,0.0%,2.17%,2,6
4192,426,Jacket,Denim,S,orange,92,51,"A orange coloured, S sized, Denim Jacket",971,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,836,16047,2021-8-18,2021-08-24,4192,107,2,214,0.0%,16.3%,15,30
4193,23,Shirt,Oxford Cloth,L,blue,114,59,"A blue coloured, L sized, Oxford Cloth Shirt",971,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,836,16047,2021-8-18,2021-08-24,4193,96,2,192,15.79%,0.0%,0,0
4194,593,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket",971,Constance Piddington,Genderfluid,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,836,16047,2021-8-18,2021-08-24,4194,100,1,100,0.0%,11.11%,10,10
4195,52,Shirt,Dress,M,green,119,65,"A green coloured, M sized, Dress Shirt",989,Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,837,16281,2021-1-12,2021-01-27,4195,104,3,312,12.61%,0.0%,0,0
4196,87,Shirt,Flannel,M,green,96,66,"A green coloured, M sized, Flannel Shirt",989,Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,837,16281,2021-1-12,2021-01-27,4196,118,1,118,0.0%,22.92%,22,22
4197,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",989,Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,837,16281,2021-1-12,2021-01-27,4197,99,1,99,0.0%,1.02%,1,1
4198,713,Jacket,Trench Coat,L,yellow,112,77,"A yellow coloured, L sized, Trench Coat Jacket",989,Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,837,16281,2021-1-12,2021-01-27,4198,119,3,357,0.0%,6.25%,7,21
4199,237,Shirt,Chambray,M,indigo,105,62,"A indigo coloured, M sized, Chambray Shirt",989,Sauncho Boosey,Bigender,53,9003 Gemma RidgeApt. 954,698,Stewartland,Australian Capital Territory,Australia,837,16281,2021-1-12,2021-01-27,4199,106,2,212,0.0%,0.95%,1,2
4200,1012,Trousers,Wool,M,violet,111,51,"A violet coloured, M sized, Wool Trousers",946,Raul Crilly,Genderfluid,24,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,838,56562,2021-1-2,2021-01-15,4200,106,2,212,4.5%,0.0%,0,0
4201,469,Jacket,Puffer,XL,yellow,110,65,"A yellow coloured, XL sized, Puffer Jacket",946,Raul Crilly,Genderfluid,24,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,838,56562,2021-1-2,2021-01-15,4201,118,1,118,0.0%,7.27%,8,8
4202,1128,Trousers,Cargo Pants,L,orange,106,78,"A orange coloured, L sized, Cargo Pants Trousers",946,Raul Crilly,Genderfluid,24,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,838,56562,2021-1-2,2021-01-15,4202,102,3,306,3.77%,0.0%,0,0
4203,847,Trousers,Chinos,M,orange,100,73,"A orange coloured, M sized, Chinos Trousers",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4203,113,2,226,0.0%,13.0%,13,26
4204,31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4204,96,3,288,15.79%,0.0%,0,0
4205,182,Shirt,Camp Collared,M,orange,112,65,"A orange coloured, M sized, Camp Collared Shirt",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4205,98,3,294,12.5%,0.0%,0,0
4206,145,Shirt,Linen,XS,orange,116,70,"A orange coloured, XS sized, Linen Shirt",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4206,91,2,182,21.55%,0.0%,0,0
4207,1019,Trousers,Relaxed Leg,XL,red,95,50,"A red coloured, XL sized, Relaxed Leg Trousers",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4207,90,3,270,5.26%,0.0%,0,0
4208,1038,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4208,90,2,180,5.26%,0.0%,0,0
4209,111,Shirt,Denim,S,orange,115,69,"A orange coloured, S sized, Denim Shirt",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4209,92,1,92,20.0%,0.0%,0,0
4210,558,Jacket,Leather,L,violet,113,78,"A violet coloured, L sized, Leather Jacket",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4210,98,3,294,13.27%,0.0%,0,0
4211,283,Shirt,Cuban Collar,L,red,93,45,"A red coloured, L sized, Cuban Collar Shirt",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4211,105,1,105,0.0%,12.9%,12,12
4212,473,Jacket,Puffer,L,green,110,43,"A green coloured, L sized, Puffer Jacket",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4212,118,1,118,0.0%,7.27%,8,8
4213,1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",306,Silas Stephens,Polygender,68,344 Addison PlazaApt. 998,8581,West Audreyhaven,Queensland,Australia,839,42095,2021-9-16,2021-09-27,4213,93,2,186,1.06%,0.0%,0,0
4214,1139,Trousers,Cargo Pants,XL,green,106,65,"A green coloured, XL sized, Cargo Pants Trousers",183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,840,50682,2021-6-30,2021-07-08,4214,102,2,204,3.77%,0.0%,0,0
4215,600,Jacket,Cardigan,XS,orange,118,46,"A orange coloured, XS sized, Cardigan Jacket",183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,840,50682,2021-6-30,2021-07-08,4215,112,1,112,5.08%,0.0%,0,0
4216,757,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,840,50682,2021-6-30,2021-07-08,4216,109,2,218,0.0%,6.86%,7,14
4217,548,Jacket,Leather,L,blue,113,62,"A blue coloured, L sized, Leather Jacket",183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,840,50682,2021-6-30,2021-07-08,4217,98,1,98,13.27%,0.0%,0,0
4218,108,Shirt,Denim,L,red,115,52,"A red coloured, L sized, Denim Shirt",183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,840,50682,2021-6-30,2021-07-08,4218,92,3,276,20.0%,0.0%,0,0
4219,1088,Trousers,Cropped,L,red,99,63,"A red coloured, L sized, Cropped Trousers",183,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,840,50682,2021-6-30,2021-07-08,4219,115,2,230,0.0%,16.16%,16,32
4220,866,Trousers,Chinos,S,indigo,100,67,"A indigo coloured, S sized, Chinos Trousers",348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-6-29,2021-07-12,4220,113,1,113,0.0%,13.0%,13,13
4221,203,Shirt,Camp Collared,L,indigo,112,72,"A indigo coloured, L sized, Camp Collared Shirt",348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-6-29,2021-07-12,4221,98,1,98,12.5%,0.0%,0,0
4222,473,Jacket,Puffer,L,green,110,43,"A green coloured, L sized, Puffer Jacket",348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-6-29,2021-07-12,4222,118,1,118,0.0%,7.27%,8,8
4223,162,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-6-29,2021-07-12,4223,91,2,182,21.55%,0.0%,0,0
4224,1175,Trousers,High-Waisted,XS,blue,98,51,"A blue coloured, XS sized, High-Waisted Trousers",348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-6-29,2021-07-12,4224,99,1,99,0.0%,1.02%,1,1
4225,501,Jacket,Windbreaker,S,yellow,109,66,"A yellow coloured, S sized, Windbreaker Jacket",348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-6-29,2021-07-12,4225,102,3,306,6.42%,0.0%,0,0
4226,409,Shirt,Casual Slim Fit,XL,blue,113,68,"A blue coloured, XL sized, Casual Slim Fit Shirt",348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-6-29,2021-07-12,4226,119,2,238,0.0%,5.31%,6,12
4227,875,Trousers,Cords,XS,red,113,63,"A red coloured, XS sized, Cords Trousers",310,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,842,22552,2021-1-10,2021-01-29,4227,94,2,188,16.81%,0.0%,0,0
4228,374,Shirt,Henley,XL,blue,92,75,"A blue coloured, XL sized, Henley Shirt",310,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,842,22552,2021-1-10,2021-01-29,4228,94,3,282,0.0%,2.17%,2,6
4229,645,Jacket,Coach,XS,green,115,78,"A green coloured, XS sized, Coach Jacket",310,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,842,22552,2021-1-10,2021-01-29,4229,93,3,279,19.13%,0.0%,0,0
4230,238,Shirt,Chambray,L,indigo,105,79,"A indigo coloured, L sized, Chambray Shirt",310,Sharyl Royl,Polygender,61,29 Caitlin CrestSuite 875,7862,Fadelburgh,New South Wales,Australia,842,22552,2021-1-10,2021-01-29,4230,106,1,106,0.0%,0.95%,1,1
4231,1091,Trousers,Cropped,S,orange,99,78,"A orange coloured, S sized, Cropped Trousers",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4231,115,1,115,0.0%,16.16%,16,16
4232,374,Shirt,Henley,XL,blue,92,75,"A blue coloured, XL sized, Henley Shirt",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4232,94,3,282,0.0%,2.17%,2,6
4233,69,Shirt,Dress,XL,violet,119,77,"A violet coloured, XL sized, Dress Shirt",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4233,104,1,104,12.61%,0.0%,0,0
4234,285,Shirt,Cuban Collar,XS,orange,93,62,"A orange coloured, XS sized, Cuban Collar Shirt",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4234,105,1,105,0.0%,12.9%,12,12
4235,737,Jacket,Peacoat,M,red,102,59,"A red coloured, M sized, Peacoat Jacket",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4235,109,1,109,0.0%,6.86%,7,7
4236,1236,Trousers,Tracksuit Bottoms,S,yellow,91,49,"A yellow coloured, S sized, Tracksuit Bottoms Trousers",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4236,112,3,336,0.0%,23.08%,21,63
4237,886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4237,94,3,282,16.81%,0.0%,0,0
4238,962,Trousers,Slim-Fit,M,green,119,78,"A green coloured, M sized, Slim-Fit Trousers",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4238,97,2,194,18.49%,0.0%,0,0
4239,207,Shirt,Camp Collared,M,violet,112,41,"A violet coloured, M sized, Camp Collared Shirt",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4239,98,3,294,12.5%,0.0%,0,0
4240,1084,Trousers,Joggers,XL,violet,94,40,"A violet coloured, XL sized, Joggers Trousers",956,Camile Haveline,Genderfluid,20,408 Logan View RdApt. 841,6905,New Alexchester,New South Wales,Australia,843,17717,2021-7-3,2021-07-09,4240,93,1,93,1.06%,0.0%,0,0
4241,1222,Trousers,Pleated,M,violet,90,45,"A violet coloured, M sized, Pleated Trousers",35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,844,34733,2021-9-26,2021-10-18,4241,105,2,210,0.0%,16.67%,15,30
4242,134,Shirt,Denim,XL,indigo,115,58,"A indigo coloured, XL sized, Denim Shirt",35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,844,34733,2021-9-26,2021-10-18,4242,92,3,276,20.0%,0.0%,0,0
4243,1024,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,844,34733,2021-9-26,2021-10-18,4243,90,3,270,5.26%,0.0%,0,0
4244,139,Shirt,Denim,XL,violet,115,73,"A violet coloured, XL sized, Denim Shirt",35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,844,34733,2021-9-26,2021-10-18,4244,92,1,92,20.0%,0.0%,0,0
4245,586,Jacket,Bomber,S,indigo,90,41,"A indigo coloured, S sized, Bomber Jacket",35,Adamo Saddington,Male,80,3168 Bartoletti CrescentSuite 878,593,Port Lucas,Queensland,Australia,844,34733,2021-9-26,2021-10-18,4245,100,3,300,0.0%,11.11%,10,30
4246,1073,Trousers,Joggers,L,blue,94,75,"A blue coloured, L sized, Joggers Trousers",457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,845,11229,2021-4-25,2021-05-22,4246,93,3,279,1.06%,0.0%,0,0
4247,1246,Trousers,Tracksuit Bottoms,S,blue,91,48,"A blue coloured, S sized, Tracksuit Bottoms Trousers",457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,845,11229,2021-4-25,2021-05-22,4247,112,2,224,0.0%,23.08%,21,42
4248,335,Shirt,Mandarin Collar,XS,blue,108,59,"A blue coloured, XS sized, Mandarin Collar Shirt",457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,845,11229,2021-4-25,2021-05-22,4248,109,3,327,0.0%,0.93%,1,3
4249,1038,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,845,11229,2021-4-25,2021-05-22,4249,90,3,270,5.26%,0.0%,0,0
4250,1177,Trousers,High-Waisted,M,blue,98,52,"A blue coloured, M sized, High-Waisted Trousers",457,North Diamond,Male,27,85 Mitchell StreetSuite 398,1849,Charlotteborough,Victoria,Australia,845,11229,2021-4-25,2021-05-22,4250,99,1,99,0.0%,1.02%,1,1
4251,668,Jacket,Parka,L,red,119,73,"A red coloured, L sized, Parka Jacket",515,Joannes Pandie,Female,52,5778 Chloe CourtApt. 365,830,Huelhaven,Australian Capital Territory,Australia,846,58585,2021-9-17,2021-10-10,4251,113,2,226,5.04%,0.0%,0,0
4252,790,Jacket,Pullover,XS,blue,114,61,"A blue coloured, XS sized, Pullover Jacket",566,Melissa Partkya,Male,23,95 Rice Station StSuite 985,2919,O'keefeton,Tasmania,Australia,847,43999,2021-10-19,2021-11-04,4252,91,1,91,20.18%,0.0%,0,0
